502,39.53088222N,116.29069233E,17.6600
503,39.53088172N,116.29067791E,17.7111
504,39.53088217N,116.29066385E,17.7997
505,39.53088154N,116.29064947E,17.7358
506,39.53088074N,116.29063420E,17.7260
507,39.53088116N,116.29062092E,17.7968
508,39.53088124N,116.29060630E,17.7489
509,39.53088024N,116.29059304E,17.7652
510,39.53088180N,116.29058082E,17.8084
511,39.53088274N,116.29056638E,17.8137
512,39.53088487N,116.29055271E,17.7662
513,39.53088623N,116.29053961E,17.8155
514,39.53088877N,116.29052450E,17.7673
515,39.53089046N,116.29051060E,17.7724
516,39.53089215N,116.29049744E,17.7958
517,39.53089424N,116.29048336E,17.7263
518,39.53089479N,116.29046961E,17.7493
519,39.53089606N,116.29045539E,17.8270
520,39.53089679N,116.29044236E,17.8410
521,39.53089684N,116.29042950E,17.8400
522,39.53089826N,116.29041879E,17.7951
523,39.53090033N,116.29040445E,17.8209
524,39.53090119N,116.29039105E,17.7751
525,39.53090161N,116.29037862E,17.7841
526,39.53090082N,116.29036691E,17.8010
527,39.53090168N,116.29035522E,17.7985
528,39.53090371N,116.29034418E,17.7774
529,39.53090708N,116.29032907E,17.7647
530,39.53090913N,116.29031621E,17.8154
531,39.53091058N,116.29030363E,17.8411
532,39.53090773N,116.29029132E,17.8744
533,39.53090237N,116.29028257E,17.8195
534,39.53089753N,116.29027545E,17.8985
535,39.53089225N,116.29026609E,17.8685
536,39.53088813N,116.29025446E,17.8148
537,39.53088390N,116.29024367E,17.8630
538,39.53088137N,116.29023185E,17.8434
539,39.53088106N,116.29021909E,17.8025
540,39.53088446N,116.29020509E,17.7701
541,39.53088988N,116.29019569E,17.8016
542,39.53089693N,116.29018483E,17.8193
543,39.53090263N,116.29017433E,17.8105
544,39.53090712N,116.29016396E,17.7815
545,39.53091312N,116.29015386E,17.7870
546,39.53091978N,116.29014336E,17.7596
547,39.53092412N,116.29013082E,17.7737
548,39.53092514N,116.29012015E,17.8203
549,39.53092777N,116.29010641E,17.8117
550,39.53092806N,116.29009280E,17.8368
551,39.53092988N,116.29008108E,17.8015
552,39.53092983N,116.29006912E,17.8000
553,39.53093070N,116.29005538E,17.7683
554,39.53093326N,116.29004408E,17.8377
555,39.53093431N,116.29003248E,17.8068
556,39.53093446N,116.29001772E,17.7500
557,39.53093282N,116.29000264E,17.8370
558,39.53093354N,116.28998942E,17.7932
559,39.53093542N,116.28997536E,17.7588
560,39.53093630N,116.28996045E,17.8471
561,39.53093723N,116.28994739E,17.8147
562,39.53093652N,116.28993256E,17.7587
563,39.53093620N,116.28991741E,17.7513
564,39.53093786N,116.28990345E,17.8406
565,39.53093811N,116.28988985E,17.8037
566,39.53093888N,116.28987561E,17.8465
567,39.53093930N,116.28986089E,17.8859
568,39.53093932N,116.28984537E,17.8210
569,39.53093949N,116.28983058E,17.7697
570,39.53094048N,116.28981616E,17.7598
571,39.53094027N,116.28980212E,17.7503
572,39.53093890N,116.28978789E,17.7912
573,39.53093827N,116.28977442E,17.8308
574,39.53093858N,116.28976175E,17.8503
575,39.53093834N,116.28974821E,17.8441
576,39.53093783N,116.28973360E,17.8160
577,39.53093765N,116.28971922E,17.8773
578,39.53093798N,116.28970583E,17.9087
579,39.53093860N,116.28969293E,17.8946
580,39.53093832N,116.28967902E,17.8781
581,39.53093838N,116.28966468E,17.8995
582,39.53093863N,116.28965095E,17.9060
583,39.53093826N,116.28963651E,17.8619
584,39.53093744N,116.28962247E,17.8884
585,39.53093764N,116.28960807E,17.9343
586,39.53093947N,116.28959361E,17.8476
587,39.53094220N,116.28958010E,17.8723
588,39.53094359N,116.28956502E,17.8821
589,39.53094476N,116.28955098E,17.9280
590,39.53094419N,116.28953845E,17.8723
591,39.53094469N,116.28952425E,17.8783
592,39.53094431N,116.28950989E,17.9237
593,39.53094450N,116.28949485E,17.9194
594,39.53094498N,116.28948035E,17.9308
595,39.53094672N,116.28946716E,17.8982
596,39.53094622N,116.28945436E,17.9775
597,39.53094532N,116.28944191E,17.9703
598,39.53094126N,116.28942980E,17.9766
599,39.53093632N,116.28941881E,17.9685
600,39.53093354N,116.28940739E,17.9355
601,39.53093590N,116.28939400E,17.9724
602,39.53093702N,116.28938010E,17.9631
603,39.53093876N,116.28936506E,17.9516
604,39.53094135N,116.28935125E,17.9223
605,39.53094734N,116.28934021E,18.2203
606,39.53095180N,116.28932746E,18.0152
607,39.53095468N,116.28931337E,17.9432
608,39.53095572N,116.28929986E,17.9332
609,39.53095756N,116.28928607E,17.9262
610,39.53096093N,116.28927181E,17.9554
611,39.53096307N,116.28925800E,17.9548
612,39.53096564N,116.28924370E,17.9041
613,39.53096648N,116.28923095E,17.9394
614,39.53096662N,116.28921612E,17.9337
615,39.53096833N,116.28920038E,17.9162
616,39.53096901N,116.28918724E,17.9112
617,39.53096894N,116.28917336E,17.9202
618,39.53096643N,116.28916079E,17.9446
619,39.53095897N,116.28915198E,17.9364
620,39.53095057N,116.28914491E,17.8673
621,39.53094469N,116.28913435E,17.8780
622,39.53093985N,116.28912331E,17.9316
623,39.53093735N,116.28910909E,17.9056
624,39.53093708N,116.28909518E,17.9301
625,39.53093688N,116.28908200E,17.9123
626,39.53093669N,116.28906725E,17.9266
627,39.53093534N,116.28905279E,17.8833
628,39.53093560N,116.28903877E,17.8870
629,39.53093589N,116.28902566E,17.9478
630,39.53093703N,116.28901205E,17.9384
631,39.53093709N,116.28899921E,17.9099
632,39.53093700N,116.28898404E,17.8847
633,39.53093746N,116.28896960E,17.9296
634,39.53093741N,116.28895519E,17.9262
635,39.53093874N,116.28894276E,17.8737
636,39.53094370N,116.28893256E,17.9303
637,39.53095056N,116.28892318E,18.0088
638,39.53095537N,116.28891222E,17.9377
639,39.53095997N,116.28890024E,17.9272
640,39.53096358N,116.28888631E,17.9518
641,39.53096414N,116.28887149E,17.9516
642,39.53096502N,116.28885741E,17.9364
643,39.53096564N,116.28884287E,17.9320
644,39.53096213N,116.28882923E,17.9859
645,39.53095395N,116.28882089E,17.9711
646,39.53094498N,116.28881543E,17.9476
647,39.53093785N,116.28880827E,17.9333
648,39.53093141N,116.28879634E,17.9545
649,39.53092659N,116.28878454E,18.0020
650,39.53092082N,116.28877200E,17.9461
651,39.53091628N,116.28875850E,17.9209
652,39.53091259N,116.28874589E,17.9728
653,39.53091157N,116.28871714E,17.9095
654,39.53091157N,116.28871714E,17.9095
655,39.53090960N,116.28869113E,17.9064
656,39.53090845N,116.28868056E,17.9170
657,39.53090845N,116.28868056E,17.9170
658,39.53090738N,116.28865603E,18.0026
659,39.53090699N,116.28864141E,18.0201
660,39.53090868N,116.28862665E,17.9247
661,39.53090920N,116.28861258E,17.8715
662,39.53090812N,116.28859946E,17.8484
663,39.53090745N,116.28858474E,17.9251
664,39.53090806N,116.28856949E,17.9103
665,39.53090979N,116.28855387E,17.8842
666,39.53090967N,116.28853975E,17.8456
