165,4377876.482,439147.984,17.998
166,4377876.457,439149.206,18.022
167,4377876.465,439150.517,18.018
168,4377876.485,439151.735,18.058
169,4377876.513,439152.785,18.040
170,4377876.509,439154.120,18.109
171,4377876.593,439155.371,18.087
172,4377876.653,439156.589,18.016
173,4377876.467,439157.650,18.012
174,4377875.809,439158.073,17.973
175,4377874.773,439158.273,18.020
176,4377873.669,439158.505,18.044
177,4377872.575,439158.961,18.012
178,4377871.631,439159.532,18.026
179,4377871.007,439160.445,18.030
180,4377870.657,439161.225,18.030
181,4377869.917,439161.829,18.043
182,4377869.089,439162.115,18.104
183,4377867.951,439162.220,18.018
184,4377866.679,439162.376,17.995
185,4377865.290,439162.493,17.996
186,4377864.111,439162.550,17.965
187,4377862.946,439162.651,18.042
188,4377861.787,439162.711,18.100
189,4377860.672,439162.586,18.062
190,4377859.456,439162.563,17.959
191,4377858.272,439162.629,18.094
192,4377857.120,439162.579,18.090
193,4377855.910,439162.610,18.074
194,4377854.877,439162.651,18.113
195,4377853.716,439162.727,18.073
196,4377852.551,439162.685,18.072
197,4377851.340,439162.645,18.124
198,4377850.064,439162.672,18.088
199,4377849.007,439162.497,18.060
200,4377847.888,439162.531,18.011
201,4377846.557,439162.663,17.961
202,4377845.316,439162.606,17.954
203,4377844.190,439162.414,18.053
204,4377843.272,439162.376,18.063
205,4377842.164,439162.303,18.024
206,4377840.995,439162.245,18.030
207,4377839.763,439162.160,18.045
208,4377838.693,439162.007,18.010
209,4377837.589,439161.870,18.015
210,4377836.472,439161.742,18.045
211,4377835.345,439161.563,17.983
212,4377834.205,439161.650,18.006
213,4377833.007,439161.483,18.153
214,4377831.798,439161.440,18.233
215,4377830.507,439161.370,18.191
216,4377829.316,439161.168,18.186
217,4377828.108,439161.008,18.120
218,4377826.954,439160.938,18.115
219,4377825.696,439160.962,18.105
220,4377824.299,439160.899,18.077
221,4377822.992,439160.885,18.155
222,4377821.784,439160.889,18.162
223,4377820.489,439160.860,18.116
224,4377819.167,439160.814,18.090
225,4377817.871,439160.687,18.122
226,4377816.575,439160.563,18.110
227,4377815.297,439160.589,18.084
228,4377814.019,439160.558,18.054
229,4377812.627,439160.458,18.073
230,4377811.510,439160.364,18.060
231,4377808.855,439160.641,18.112
232,4377808.855,439160.641,18.112
233,4377806.308,439160.448,18.091
234,4377804.911,439160.434,18.113
235,4377804.911,439160.434,18.113
236,4377802.116,439160.309,17.973
237,4377800.986,439160.305,18.020
238,4377799.738,439160.104,18.005
239,4377799.738,439160.104,18.005
240,4377798.437,439160.004,18.053
241,4377795.982,439159.897,18.021
242,4377794.832,439159.758,18.051
243,4377794.832,439159.758,18.051
244,4377792.556,439159.533,18.056
245,4377791.623,439159.315,18.098
246,4377790.773,439159.018,18.014
247,4377789.652,439158.882,18.050
248,4377788.497,439158.840,18.006
249,4377787.119,439158.790,17.890
250,4377786.153,439158.843,17.985
251,4377786.153,439158.843,17.985
252,4377784.042,439159.285,18.053
253,4377782.815,439159.394,18.006
254,4377781.552,439159.348,17.986
255,4377780.348,439159.328,17.983
256,4377779.241,439159.326,18.025
257,4377778.009,439159.284,17.967
258,4377776.803,439159.183,17.995
259,4377775.533,439159.097,17.978
260,4377774.263,439159.162,17.993
261,4377773.022,439159.009,18.126
262,4377772.004,439158.710,18.054
263,4377770.878,439158.414,18.090
264,4377769.769,439158.440,18.027
265,4377768.537,439158.473,18.111
266,4377767.268,439158.524,18.145
267,4377766.051,439158.456,18.099
268,4377764.846,439158.371,18.083
269,4377785.599,439159.228,18.143
270,4377785.258,439159.176,18.102
271,4377784.430,439159.084,18.096
272,4377783.169,439159.051,18.019
273,4377781.921,439159.040,18.051
274,4377780.626,439158.891,18.123
275,4377779.305,439158.806,18.093
276,4377778.027,439158.729,18.050
277,4377776.775,439158.607,18.026
278,4377775.389,439158.700,18.043
279,4377774.028,439158.689,18.084
280,4377772.669,439158.628,18.061
281,4377771.478,439158.610,18.060
282,4377770.225,439158.524,18.061
283,4377768.850,439158.466,18.036
284,4377767.490,439158.476,18.047
285,4377766.273,439158.496,18.099
286,4377765.037,439158.399,18.029
287,4377763.865,439158.234,18.028
288,4377762.472,439158.142,17.995
289,4377761.208,439158.109,18.007
290,4377758.754,439158.034,18.084
291,4377757.531,439157.872,18.054
292,4377756.259,439157.874,17.988
293,4377754.890,439157.786,18.043
294,4377753.623,439157.741,18.042
295,4377752.488,439157.600,17.991
296,4377751.248,439157.567,17.975
297,4377750.053,439157.527,18.060
298,4377748.932,439157.437,18.106
299,4377747.815,439157.430,18.043
300,4377746.664,439157.438,18.095
301,4377745.513,439157.514,18.074
302,4377744.540,439157.426,18.125
303,4377743.490,439157.159,18.044
304,4377742.312,439156.874,18.016
305,4377740.968,439156.886,17.997
306,4377739.667,439156.919,17.985
307,4377738.302,439156.845,17.992
308,4377737.010,439156.726,17.994
309,4377735.707,439156.675,18.035
310,4377734.472,439156.583,18.051
311,4377733.268,439156.481,18.010
312,4377732.103,439156.499,18.003
313,4377730.745,439156.439,18.010
314,4377729.528,439156.480,17.993
315,4377726.943,439156.528,17.906
316,4377725.777,439156.394,17.948
317,4377724.597,439156.340,17.994
318,4377723.406,439156.265,17.951
319,4377722.311,439156.113,17.952
320,4377721.073,439156.136,17.951
321,4377719.845,439156.207,17.874
322,4377718.631,439156.087,17.889
323,4377717.676,439155.996,17.984
324,4377716.411,439155.823,18.003
325,4377715.637,439155.677,18.016
326,4377714.817,439155.667,17.990
327,4377713.826,439155.727,17.952
328,4377712.546,439155.709,17.893
329,4377711.266,439155.426,17.959
330,4377710.091,439155.364,17.989
331,4377708.833,439155.395,17.979
332,4377707.579,439155.437,17.916
333,4377706.372,439155.350,17.908
334,4377705.125,439155.359,17.944
335,4377703.895,439155.386,17.964
336,4377702.645,439155.407,17.864
337,4377701.455,439155.394,17.914
338,4377700.238,439155.370,18.037
339,4377698.112,439154.919,17.725
340,4377695.815,439155.201,17.933
341,4377695.746,439155.161,17.922
342,4377695.598,439155.087,17.977
343,4377694.682,439155.177,17.994
344,4377693.456,439155.071,18.011
345,4377692.181,439155.004,17.993
346,4377691.034,439154.993,18.011
347,4377689.885,439154.963,18.008
348,4377688.773,439155.005,17.990
349,4377687.511,439154.990,17.981
350,4377686.259,439155.036,17.997
351,4377685.016,439154.959,18.007
352,4377683.783,439155.001,17.954
353,4377682.604,439154.930,18.009
354,4377681.466,439154.820,17.997
355,4377680.175,439154.853,18.118
356,4377678.996,439154.772,18.087
357,4377677.706,439154.710,18.027
358,4377676.534,439154.769,18.067
359,4377675.220,439154.802,18.097
360,4377673.948,439154.781,18.009
361,4377672.695,439154.739,18.027
362,4377671.430,439154.599,17.916
363,4377668.757,439154.429,17.827
364,4377667.534,439154.344,17.833
365,4377666.231,439154.102,17.856
366,4377665.021,439154.042,17.809
367,4377663.891,439153.817,17.991
368,4377662.725,439153.328,17.874
369,4377661.797,439152.699,17.854
370,4377660.784,439152.087,17.818
371,4377659.796,439151.662,17.761
372,4377658.873,439150.979,17.808
373,4377658.137,439150.051,17.881
374,4377657.700,439148.843,17.829
375,4377657.336,439147.647,17.789
376,4377657.108,439146.516,17.790
377,4377657.205,439145.203,17.826
378,4377657.247,439143.848,17.845
379,4377657.228,439142.625,17.833
380,4377657.171,439141.352,17.950
381,4377657.138,439140.069,17.883
382,4377657.150,439138.763,17.804
383,4377657.062,439137.517,17.884
384,4377656.921,439136.324,17.842
385,4377656.934,439135.093,17.841
386,4377656.873,439133.808,17.812
387,4377656.850,439131.148,17.821
388,4377656.805,439129.779,17.808
389,4377656.755,439128.498,17.749
390,4377656.698,439127.281,17.798
391,4377656.638,439125.985,17.791
392,4377656.663,439124.687,17.793
